user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,user_segment,recommended_action
107390,28,Female,India,Web,2.0,10,21.26,15.52,12,8,10,14,0,0,5,Premium,7,4,1,5.0,0.79,77.97,213,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107391,41,Male,USA,iOS,1.2,2,10.12,49.25,7,6,1,16,0,0,31,Free,4,4,2,5.0,0.97,86.8,29,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107392,39,Male,India,Android,1.2,8,24.77,65.87,7,2,6,14,1,0,30,Free,10,1,3,4.0,0.84,65.02,251,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107393,43,Female,India,Web,2.1,11,7.93,21.4,15,0,7,19,0,0,28,Premium,5,2,1,5.0,0.44,68.6,373,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107394,30,Female,India,Android,1.0,3,5.32,38.38,15,4,4,21,1,1,41,Basic,3,3,3,4.0,0.02,18.03,552,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107395,18,Male,Australia,Android,2.0,7,11.45,40.4,10,6,1,4,1,0,24,Free,8,3,6,4.0,0.35,61.84,742,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107396,41,Female,UK,iOS,1.2,10,20.6,50.96,8,7,2,10,0,0,33,Basic,8,4,3,2.0,0.84,58.83,561,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107397,27,Male,India,iOS,1.0,7,2.83,25.53,16,3,6,10,0,1,32,Free,9,4,2,2.0,0.1,78.43,776,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107398,52,Male,India,Android,1.1,5,7.06,64.8,15,8,2,17,2,0,39,Basic,4,3,5,4.0,0.34,76.45,570,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107399,41,Female,India,iOS,1.1,10,5.21,33.83,15,4,5,24,0,0,2,Free,6,3,2,5.0,0.2,43.34,649,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107400,45,Male,India,Android,1.1,7,15.0,57.32,12,6,5,12,1,0,17,Free,6,2,3,,0.26,70.73,646,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107401,53,Female,UK,iOS,1.2,10,5.43,43.08,12,5,4,16,0,0,4,Basic,13,5,1,,0.98,77.06,593,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107402,33,Male,India,iOS,2.1,11,4.79,38.11,17,3,2,22,1,0,9,Premium,5,0,1,5.0,0.7,43.47,680,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107403,57,Female,India,Android,1.2,8,14.0,28.33,10,11,7,17,0,0,14,Free,4,0,2,4.0,0.59,67.44,228,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107404,33,Male,USA,Web,1.1,7,17.68,67.01,7,6,4,6,1,0,34,Basic,8,0,1,4.0,0.09,77.77,832,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107405,34,Male,India,iOS,1.0,8,29.13,82.74,11,5,1,13,1,0,33,Free,5,4,1,4.0,0.33,65.76,241,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107406,32,Male,India,iOS,2.1,6,3.53,21.12,11,5,3,15,0,0,44,Premium,9,2,3,4.0,0.43,70.65,210,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107407,33,Male,India,Android,2.0,5,8.42,60.04,13,5,2,14,0,0,13,Free,6,5,2,4.0,0.21,59.88,980,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107408,32,Male,India,iOS,2.1,9,18.74,40.14,9,8,1,3,1,0,6,Premium,9,2,3,4.0,0.78,78.21,677,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107409,51,Male,India,Android,1.0,18,23.1,64.29,12,8,2,13,0,1,9,Premium,9,6,2,4.0,0.14,72.54,709,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107410,28,Male,India,Web,1.2,9,5.07,25.44,13,6,4,10,0,0,4,Premium,10,4,3,5.0,0.18,48.35,691,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107411,18,Female,India,Android,1.1,5,18.07,51.89,10,6,2,3,1,0,5,Basic,11,2,2,4.0,0.62,71.87,558,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107412,32,Female,India,Android,2.1,6,9.81,40.35,13,4,4,18,2,1,11,Premium,5,4,7,3.0,0.78,57.13,987,Email Campaign,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107413,43,Male,UK,Android,2.1,8,12.2,63.54,15,5,2,17,1,1,40,Premium,4,3,2,4.0,0.27,89.93,861,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107414,21,Male,Australia,Android,1.1,14,8.41,26.37,13,6,6,5,1,1,5,Free,6,5,0,,0.8,36.23,760,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107415,22,Female,Canada,Web,2.1,9,11.28,41.14,5,5,3,10,0,0,39,Free,6,5,3,5.0,0.08,81.41,556,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107416,52,Female,India,iOS,1.0,5,18.58,44.71,13,7,4,9,0,0,32,Free,5,4,0,4.0,0.28,37.77,1112,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107417,30,Male,India,Android,1.1,5,23.3,42.49,10,5,4,16,1,0,43,Free,7,7,0,4.0,0.71,65.85,333,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107418,27,Male,Germany,Android,1.0,9,10.98,24.4,13,5,2,20,0,0,10,Free,10,1,1,4.0,0.03,51.52,518,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107419,28,Female,USA,Android,2.1,9,5.3,30.61,16,3,2,20,0,0,33,Free,8,2,2,2.0,0.1,58.94,891,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107420,35,Male,Australia,iOS,1.0,7,15.16,53.2,15,8,3,7,0,1,13,Free,6,3,3,,0.94,75.99,44,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107421,51,Male,UK,Web,1.1,8,8.89,64.76,17,8,3,14,0,0,31,Free,2,5,0,3.0,0.72,67.29,666,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107422,56,Female,Canada,iOS,1.2,6,1.57,49.19,16,3,5,23,0,0,37,Free,10,2,2,4.0,0.87,35.62,499,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107423,58,Male,India,Android,1.2,6,14.44,62.99,11,3,9,23,1,1,44,Free,5,1,0,2.0,0.39,48.18,209,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107424,59,Male,Canada,iOS,2.1,7,10.15,49.76,8,4,3,24,0,1,18,Free,9,2,2,4.0,0.25,51.79,1066,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107425,40,Female,India,Android,1.1,11,22.18,64.69,9,2,3,14,0,0,36,Free,8,5,1,1.0,0.29,84.41,1175,Email Campaign,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107426,24,Male,India,Android,1.0,10,31.79,14.37,8,5,0,21,0,0,38,Basic,8,2,4,4.0,0.32,74.22,247,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107427,56,Female,USA,Android,2.0,9,12.08,58.96,13,5,5,15,0,0,17,Free,2,5,3,5.0,0.6,76.19,287,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107428,20,Female,India,Android,2.1,7,27.16,5.0,9,3,7,19,1,0,38,Free,5,1,3,4.0,0.05,48.59,1150,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107429,29,Female,India,Android,1.2,10,12.53,37.06,8,9,4,22,0,0,33,Free,4,2,1,3.0,1.0,37.03,682,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107430,24,Female,India,iOS,1.1,9,4.36,42.22,8,3,3,23,2,0,9,Basic,7,4,3,5.0,0.77,55.35,175,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107431,43,Female,India,Web,1.2,5,24.25,63.2,11,3,9,19,0,0,28,Premium,4,5,1,,0.17,81.5,948,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107432,50,Female,USA,Android,2.1,13,3.88,67.9,21,6,5,10,0,0,0,Free,8,5,1,,0.61,59.78,1087,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107433,54,Male,India,Android,1.1,8,21.64,23.42,8,4,8,22,0,0,6,Free,6,2,1,5.0,0.6,73.54,407,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107434,32,Male,Germany,iOS,1.2,11,9.12,55.08,12,9,3,13,0,0,36,Premium,3,1,5,3.0,0.13,59.37,782,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107435,19,Female,Singapore,Android,1.1,5,16.5,56.29,6,6,7,15,0,0,28,Premium,6,4,2,4.0,0.54,67.57,518,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107436,58,Female,India,iOS,1.2,6,19.28,66.76,16,6,4,8,1,0,40,Basic,6,3,1,4.0,0.12,52.18,1081,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107437,24,Male,USA,iOS,1.1,9,10.41,62.01,14,3,7,20,0,0,44,Free,7,2,1,4.0,0.34,51.06,832,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107438,49,Female,India,Web,2.0,7,3.27,31.02,18,4,2,24,1,0,29,Free,11,1,0,4.0,0.65,57.34,301,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107439,21,Male,India,Android,1.0,8,23.36,76.93,9,6,6,16,3,0,32,Free,5,2,1,5.0,0.07,74.37,1075,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107440,37,Female,India,Android,1.1,9,9.29,71.96,18,8,6,24,0,0,27,Premium,4,4,2,,0.4,54.94,954,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107441,53,Female,USA,iOS,1.0,14,2.71,49.38,20,7,5,18,0,0,6,Free,6,3,3,4.0,0.22,44.02,210,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107442,49,Female,India,Android,2.1,10,36.45,40.65,13,4,4,11,1,0,20,Free,10,2,2,3.0,0.15,49.65,603,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107443,45,Female,India,Android,1.2,7,7.11,64.16,11,5,6,20,0,0,11,Basic,6,1,2,3.0,0.47,66.56,501,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107444,30,Female,India,Android,1.2,7,2.44,18.02,11,3,7,15,1,0,20,Free,5,4,2,2.0,0.4,68.87,569,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107445,18,Female,India,Android,2.1,6,1.93,58.31,16,6,3,7,0,0,12,Free,6,2,1,5.0,0.4,58.74,214,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107446,52,Other,Singapore,iOS,1.2,6,5.81,83.59,7,3,5,19,0,0,15,Basic,4,2,2,4.0,0.16,56.66,250,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107447,47,Male,USA,Android,2.0,9,17.52,67.91,8,4,3,6,0,0,29,Free,3,2,0,5.0,0.58,50.82,446,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107448,53,Male,India,iOS,2.0,6,1.57,52.19,15,5,5,5,0,0,36,Basic,3,1,3,4.0,0.82,98.4,391,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107449,42,Female,Canada,iOS,2.0,9,2.18,39.23,11,10,4,10,0,0,0,Free,6,5,2,5.0,0.57,36.22,136,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107450,33,Female,Germany,Android,2.1,10,8.9,48.93,10,4,5,19,0,0,29,Premium,7,3,1,5.0,0.68,31.99,1112,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107451,36,Female,UK,iOS,1.0,5,0.39,28.55,12,7,4,17,0,0,3,Basic,4,3,4,1.0,0.05,77.48,60,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107452,18,Female,India,Android,2.1,6,17.13,9.36,14,3,4,4,0,0,33,Free,5,2,0,4.0,0.62,83.08,1157,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107453,22,Female,India,Web,1.0,8,2.73,29.88,12,5,7,3,0,0,0,Basic,6,3,3,4.0,0.91,74.71,1174,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107454,39,Female,India,iOS,2.1,9,15.29,21.85,13,4,2,4,0,0,42,Basic,2,5,0,5.0,0.95,87.04,972,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107455,41,Female,India,Android,1.2,8,7.0,41.16,13,4,5,14,1,0,18,Free,7,5,4,4.0,0.54,56.24,253,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107456,54,Male,USA,iOS,2.1,9,23.59,75.28,5,2,1,23,2,0,25,Basic,7,3,3,5.0,0.17,63.11,723,Google Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107457,53,Male,India,Android,2.0,9,6.75,7.87,6,3,5,21,0,0,26,Premium,4,2,2,4.0,0.69,56.07,446,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107458,53,Female,UK,Android,2.0,4,5.31,29.61,13,5,0,7,1,0,20,Free,8,3,1,5.0,0.1,74.36,992,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107459,21,Male,Canada,Android,2.0,7,15.48,15.23,13,5,6,10,0,0,41,Free,7,2,4,,0.41,34.24,608,Facebook Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107460,53,Female,USA,Android,1.2,16,8.37,28.28,9,2,1,6,0,0,14,Free,7,2,2,2.0,0.22,74.94,903,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107461,35,Male,India,Android,2.0,5,20.49,53.96,15,4,2,17,0,0,42,Basic,6,6,2,,0.55,71.46,417,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107462,33,Male,Australia,Android,2.0,8,5.28,54.55,6,1,4,22,1,0,37,Premium,2,4,3,5.0,0.02,62.67,363,Email Campaign,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107463,58,Male,India,Android,2.0,10,12.41,6.18,11,5,4,5,1,1,1,Basic,8,4,1,4.0,0.94,80.0,987,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107464,35,Female,India,iOS,2.0,8,12.43,49.51,11,7,1,5,0,0,26,Free,5,4,1,4.0,0.72,66.16,85,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107465,39,Male,India,Android,2.0,11,7.29,30.68,11,4,4,6,0,0,19,Basic,8,4,0,5.0,0.05,79.86,1035,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107466,19,Female,Canada,iOS,1.0,8,7.65,33.42,13,4,4,7,1,1,27,Premium,3,8,1,1.0,0.43,49.16,1003,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107467,38,Male,USA,iOS,1.2,4,18.28,33.79,17,6,2,15,0,0,20,Premium,8,2,2,3.0,0.75,66.76,22,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107468,53,Female,India,iOS,2.1,5,6.94,42.88,16,1,5,21,0,0,38,Free,5,2,0,4.0,0.54,62.96,318,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107469,56,Male,USA,iOS,1.2,9,11.0,36.22,5,7,6,6,2,0,35,Free,5,3,1,4.0,0.52,88.55,138,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107470,56,Male,Australia,Android,1.2,9,24.63,31.58,16,4,4,20,1,0,3,Basic,15,2,0,4.0,0.39,61.35,990,Referral,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107471,46,Male,USA,Android,1.0,11,2.52,55.29,13,8,1,10,0,0,24,Premium,8,2,0,,0.71,50.59,852,Facebook Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107472,43,Female,Australia,Android,2.0,6,21.93,20.47,10,4,6,5,1,1,2,Free,4,2,2,4.0,0.21,51.5,1060,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107473,38,Male,Germany,Android,1.2,5,12.35,49.91,12,8,5,22,0,0,38,Free,3,2,0,5.0,0.63,79.7,109,Referral,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107474,34,Male,India,iOS,2.1,9,9.73,73.52,7,2,2,14,0,0,39,Free,6,2,3,2.0,0.62,78.04,781,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107475,33,Male,USA,iOS,2.1,8,5.98,49.24,10,8,4,13,0,0,21,Basic,3,0,5,1.0,0.01,60.11,113,Organic,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107476,48,Male,Germany,Web,1.1,16,17.65,43.61,10,4,1,13,1,0,24,Free,8,3,1,4.0,0.94,60.67,245,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107477,26,Female,USA,Android,2.0,10,15.67,53.7,10,3,4,7,1,0,5,Basic,8,5,3,4.0,0.12,64.43,1027,Google Ads,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107478,48,Male,India,iOS,1.2,5,12.02,18.13,11,6,3,17,0,1,44,Free,5,3,2,3.0,0.18,52.03,174,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107479,31,Male,USA,iOS,2.1,12,10.71,18.68,9,10,5,22,0,0,29,Free,6,3,2,4.0,0.25,62.64,179,Organic,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107480,54,Female,Canada,Android,2.0,11,7.19,31.7,20,3,4,12,1,0,8,Free,5,3,1,5.0,0.5,58.25,63,Email Campaign,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107481,19,Male,India,iOS,1.1,11,2.84,29.87,10,2,6,14,0,0,2,Free,3,3,2,5.0,0.87,51.74,821,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107482,31,Male,India,Android,1.0,8,5.13,64.13,13,4,4,5,0,0,15,Free,5,5,0,4.0,0.76,76.94,147,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107483,50,Female,India,Web,1.1,5,13.3,59.72,12,7,7,5,1,0,24,Free,7,3,0,,0.64,72.44,71,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107484,52,Female,UK,Android,1.1,13,1.63,51.7,8,1,4,6,0,0,39,Basic,5,4,3,5.0,0.15,56.51,466,Google Ads,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107485,56,Female,India,Android,1.1,12,7.13,55.56,13,7,6,21,0,0,4,Free,2,2,1,5.0,0.2,59.66,948,Facebook Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107486,37,Male,India,Android,1.1,8,8.43,59.62,7,3,3,5,0,0,43,Free,6,2,3,4.0,0.69,74.26,940,Organic,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107487,19,Male,Australia,iOS,1.2,4,15.41,39.93,9,7,6,5,0,0,43,Premium,3,5,3,5.0,0.2,71.84,160,Referral,3,Low-Navigation Users,"Improve onboarding, simplify navigation, feature discovery campaigns"
107488,58,Male,Germany,iOS,1.0,4,21.82,44.84,8,1,7,14,0,1,16,Free,3,2,0,4.0,0.36,42.53,1086,Organic,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107489,36,Female,Singapore,Android,2.0,7,18.48,26.59,8,3,4,20,0,0,38,Free,2,1,4,2.0,0.29,55.35,138,Referral,0,Socially Active Users,"Referral programs, social rewards, community engagement"
107490,54,Female,USA,iOS,2.1,5,9.52,92.06,11,7,7,23,0,0,20,Basic,7,3,0,1.0,0.01,54.28,1155,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
107491,35,Male,India,iOS,2.0,4,31.48,30.09,9,3,6,10,1,0,33,Basic,13,3,1,2.0,0.26,56.5,473,Facebook Ads,1,Long-Session Users,"Premium recommendations, personalized content, upselling"
107492,33,Male,UK,iOS,2.1,4,5.56,28.86,12,6,2,22,3,1,26,Free,11,1,2,3.0,0.92,93.93,469,Google Ads,2,Exploratory / Deep-Navigation Users,Personalized recommendations and content discovery
