user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
110824,27,Male,India,Android,1.2,8,16.73,57.12,12,12,8,18,2,0,15,Free,8,5,1,,0.54,35.16,1120,Organic
110825,56,Female,USA,Android,1.2,10,3.48,53.62,11,8,3,15,0,0,24,Free,3,8,2,,0.91,76.52,721,Email Campaign
110826,29,Male,India,Android,1.2,8,2.15,53.52,18,8,4,3,0,0,5,Free,6,4,0,3,0.83,84.93,973,Facebook Ads
110827,37,Female,Singapore,Android,1,9,2.79,65.49,13,5,3,14,1,0,17,Premium,3,2,1,5,0.3,59.27,796,Email Campaign
110828,54,Male,India,iOS,1.2,5,19.23,44.18,7,8,3,16,0,0,14,Free,6,4,1,1,0.4,58.72,1123,Facebook Ads
110829,58,Female,Singapore,iOS,1.1,14,9.85,59.44,9,8,5,5,0,0,23,Free,6,4,2,5,0.92,48.83,280,Organic
110830,24,Male,Australia,Android,2,6,1.82,50.65,6,7,5,16,0,0,43,Free,8,5,1,3,0.81,67.99,766,Google Ads
110831,31,Female,Germany,Android,2,7,14.49,85.94,9,3,4,7,0,0,29,Free,1,3,0,5,0.76,67.92,834,Facebook Ads
110832,28,Male,India,Web,2.1,8,8.58,40.86,15,7,3,9,0,0,31,Premium,5,0,3,3,0.24,82.48,1180,Referral
110833,24,Male,India,Android,2,12,13.3,67.55,12,3,4,16,0,0,6,Free,7,2,3,3,0.2,80.24,132,Organic
110834,46,Female,Australia,Android,2,9,63.36,34.57,14,3,4,16,0,0,21,Premium,4,3,3,3,0.4,59.6,285,Organic
110835,27,Male,India,Android,2,6,11.57,50.74,16,4,2,7,1,0,35,Free,6,7,3,5,0.01,79.47,323,Organic
110836,46,Female,India,Web,1,10,7.97,83.1,9,4,0,21,0,0,6,Free,7,1,2,3,0.97,76.19,1071,Email Campaign
110837,26,Male,India,Android,1,9,38.2,56.7,14,7,8,11,0,0,22,Free,8,1,1,3,0.71,100,1050,Organic
110838,53,Female,Germany,iOS,1.2,5,25.47,31.15,15,3,5,4,1,0,29,Premium,9,4,3,4,0.09,81.48,365,Google Ads
110839,27,Male,Australia,iOS,2,12,4.28,24.87,16,5,3,3,0,0,5,Basic,2,2,1,4,0.44,60.59,937,Referral
110840,36,Male,India,Web,1.1,11,21.93,29.42,14,6,2,19,0,0,40,Free,9,5,1,3,0.93,50.09,859,Organic
110841,48,Male,USA,iOS,1.2,10,11.27,49.42,10,1,3,16,1,0,28,Free,6,1,5,3,0.25,73.6,512,Organic
110842,34,Female,India,iOS,1,8,21.78,56.78,11,3,5,8,0,1,36,Basic,8,0,2,5,0.98,84.41,304,Organic
110843,26,Female,USA,iOS,1.2,4,9.75,45.56,15,4,4,11,0,2,18,Premium,8,3,2,5,0.82,95.23,241,Google Ads
110844,50,Female,Singapore,iOS,2,5,17.01,39.63,14,4,2,21,0,0,38,Free,5,2,3,4,0.95,59.35,1051,Organic
110845,51,Female,India,Android,1,7,20.64,58.78,14,5,2,22,0,1,2,Basic,7,2,3,5,0.27,48.17,1117,Google Ads
110846,41,Male,India,iOS,2.1,4,3.91,65.13,16,4,6,15,0,1,36,Free,6,4,2,3,0.28,65.33,625,Google Ads
110847,26,Male,India,Android,2,5,2.35,70.1,8,3,5,13,1,0,29,Free,6,1,0,4,0.15,68.66,177,Organic
110848,24,Female,Singapore,iOS,2,9,10.53,53.77,16,6,2,3,0,0,25,Premium,5,1,2,5,0.81,92.17,916,Email Campaign
110849,33,Male,India,Web,1,6,6.39,43,11,6,4,13,0,0,11,Free,4,1,0,1,0.95,75.39,1116,Google Ads
110850,36,Female,India,iOS,1.2,11,11.67,76.65,11,4,5,21,0,0,1,Basic,8,2,3,4,0.9,64.81,33,Email Campaign
110851,56,Female,India,iOS,1,5,4.33,25.68,11,10,4,8,0,0,39,Free,12,2,2,4,0.12,41.51,1192,Email Campaign
110852,23,Male,Canada,Web,1.1,15,17.09,11.67,11,3,6,7,1,0,20,Free,9,2,1,5,0.25,82.46,829,Referral
110853,28,Male,USA,Android,1,9,20.06,21.76,9,3,2,6,0,0,34,Premium,6,2,0,5,0.3,58.53,92,Organic
110854,29,Male,India,Android,1.2,4,28.19,47.71,10,5,5,16,1,0,5,Free,5,3,6,3,0.38,68.71,760,Organic
110855,59,Female,UK,Android,1.1,7,27.38,43.61,23,7,3,6,1,0,22,Free,2,1,2,4,0.95,52.49,1044,Facebook Ads
110856,30,Male,India,iOS,1.1,13,22.42,5,14,4,7,21,0,0,30,Premium,8,4,3,4,0.8,50.02,618,Organic
110857,29,Male,UK,iOS,1.2,6,17.09,41.31,9,0,3,22,0,0,22,Premium,9,1,1,,0.78,69.95,117,Google Ads
110858,38,Male,India,iOS,1.2,7,8.43,57.25,10,6,1,11,1,0,26,Free,4,4,4,4,0.2,64.17,1176,Organic
110859,27,Male,Australia,Web,1.2,11,25.8,53.98,12,6,1,8,0,0,30,Basic,7,2,4,2,0.36,81.81,246,Organic
110860,37,Female,UK,Web,1,3,3.09,75.65,15,3,1,9,0,0,6,Free,5,4,2,3,0.74,64.62,1144,Facebook Ads
110861,53,Female,Australia,Android,1,6,1.78,46.17,12,2,4,22,0,0,3,Free,9,3,3,1,0.01,60.1,704,Organic
110862,45,Female,India,iOS,1,9,9.61,80.04,10,3,4,22,0,0,23,Free,7,5,0,4,0.68,53.63,652,Referral
110863,41,Female,India,Android,1,5,30.6,51.49,19,6,2,24,0,0,15,Basic,8,1,0,1,0.51,66.75,783,Organic
110864,22,Female,UK,iOS,1.2,8,6.76,10.49,17,6,3,9,0,1,3,Basic,9,0,3,,0.59,89.92,1027,Organic
110865,54,Female,Germany,Web,1,9,4.98,55.31,8,11,2,18,0,0,26,Free,12,4,3,5,0.57,60.78,17,Referral
110866,29,Female,Canada,Android,1.2,5,17.71,53.17,10,4,6,10,0,0,32,Free,4,0,2,4,0.49,59.22,117,Organic
110867,52,Male,Germany,Android,1,6,35.13,76.98,7,3,6,20,1,0,29,Basic,9,6,1,4,0.86,74.8,723,Organic
110868,57,Male,India,Android,1.1,13,20.65,34.4,10,9,2,24,1,0,39,Free,4,2,2,3,0.42,68.56,501,Organic
110869,19,Male,India,Android,2,7,16.57,46.61,6,9,3,17,0,1,33,Free,4,2,3,1,0.01,47.9,774,Organic
110870,58,Female,USA,iOS,2.1,8,11.18,40.75,14,7,4,17,0,0,30,Basic,7,3,0,5,0.48,64.63,537,Google Ads
110871,56,Male,India,iOS,1.2,12,9.95,65.63,11,4,3,7,0,0,1,Free,11,4,0,5,0.61,81.28,791,Facebook Ads
110872,59,Female,Canada,Android,1,6,4.21,76.71,15,4,1,5,2,0,33,Free,7,3,2,,0.87,70.65,446,Facebook Ads
110873,26,Female,India,iOS,2.1,7,19.3,43.04,15,8,2,18,0,0,9,Premium,4,4,2,5,0.89,66.36,158,Organic
110874,39,Male,UK,Android,2.1,9,8.62,40.25,16,3,0,23,1,0,33,Free,14,6,0,4,0.32,45.15,481,Organic
110875,22,Female,Germany,iOS,2,5,5.89,55.93,5,7,5,22,1,1,25,Basic,4,4,2,,0.58,78.72,808,Referral
110876,29,Male,India,Android,2,9,5.21,84.93,13,5,1,7,0,0,5,Basic,7,3,2,4,0.85,34.98,652,Google Ads
110877,18,Female,UK,iOS,1,7,15.36,59.13,9,1,2,19,0,0,32,Free,10,1,2,4,0.8,59.11,164,Referral
110878,39,Female,India,iOS,1,7,22.4,5,11,5,4,19,1,0,40,Free,3,2,1,3,0.99,64.6,937,Referral
110879,55,Male,India,Android,1.1,9,10.94,65.49,10,6,8,20,1,0,29,Free,10,4,2,3,0.66,100,584,Organic
110880,36,Male,USA,Android,1,5,8.1,30.45,9,4,6,18,1,0,42,Free,13,0,2,,0.53,100,1166,Facebook Ads
110881,33,Male,India,Android,1,8,40.5,59.86,14,2,0,17,0,0,25,Basic,5,0,0,4,0.85,45.97,439,Google Ads
110882,48,Female,Singapore,iOS,1.2,13,8.1,43.5,12,6,3,7,0,0,11,Premium,4,5,0,5,0.38,84.78,164,Organic
110883,20,Male,India,iOS,1,9,11.69,45.06,21,4,6,23,0,1,5,Premium,6,2,2,4,0.41,66.63,512,Organic
110884,40,Female,Canada,Android,2,5,1.31,58.94,15,2,3,3,1,0,33,Free,3,3,2,3,0.18,76.63,1091,Facebook Ads
110885,59,Female,India,iOS,2.1,13,11,21.05,17,5,4,10,0,0,1,Basic,5,4,2,4,1,45.04,603,Organic
110886,35,Male,Australia,iOS,1,11,19.55,56.43,13,4,2,20,1,1,38,Basic,2,7,2,5,0.6,72.73,375,Organic
110887,43,Female,USA,Android,2.1,7,14.68,42.43,15,5,5,9,0,0,43,Free,4,2,1,4,0.29,86.51,664,Organic
110888,30,Male,India,Web,1.2,8,6.92,38.37,12,7,6,19,2,0,41,Free,5,4,0,3,0.85,61.67,975,Referral
110889,35,Other,USA,Web,2.1,9,6.97,38.03,16,2,6,8,0,0,25,Basic,4,6,2,4,0.09,57.06,87,Referral
110890,20,Male,Singapore,Android,2.1,7,12.2,56.93,11,9,2,6,0,0,44,Free,3,4,4,1,0.03,53.74,355,Organic
110891,40,Female,India,iOS,2.1,9,7.59,69.91,13,6,4,20,0,0,41,Free,7,4,1,1,0.53,54.04,779,Email Campaign
110892,20,Other,USA,Android,1.1,8,25.57,24.28,9,7,2,20,0,0,37,Premium,4,3,0,1,0.84,77.1,1143,Email Campaign
110893,42,Female,USA,Android,1.1,9,13.3,13.18,10,3,3,4,0,0,43,Free,3,2,2,4,0.43,50.61,787,Google Ads
110894,44,Female,UK,Android,2,8,9.17,52.68,10,3,3,6,1,0,6,Free,7,5,3,5,0.3,61.75,41,Facebook Ads
110895,44,Male,India,iOS,1,8,14.1,37.49,13,2,4,21,0,0,23,Premium,5,5,3,4,0.95,69.56,562,Facebook Ads
110896,56,Female,USA,Android,1.1,5,11.89,39.89,14,3,5,6,0,1,40,Basic,6,7,3,5,0.54,46.66,1184,Google Ads
110897,42,Male,Australia,iOS,1,4,11.37,47.23,15,5,4,21,0,1,8,Free,11,1,3,5,0.02,87.2,315,Organic
110898,41,Male,India,iOS,1.2,5,12.41,56.78,17,9,3,14,0,0,40,Free,7,3,2,4,0.32,79.36,363,Google Ads
110899,25,Female,Canada,Web,2.1,3,31.51,32.36,9,8,2,24,0,0,10,Free,6,0,1,4,0.75,58.27,355,Referral
110900,26,Female,USA,Android,2,8,29.21,72.89,12,5,4,22,0,1,18,Free,5,6,3,5,0.71,47.46,1184,Google Ads
110901,54,Male,India,iOS,2.1,8,11.34,26.82,17,7,8,5,2,0,36,Free,6,7,3,3,0.83,72.68,1043,Referral
110902,47,Female,USA,Android,2,12,3.42,51.15,13,2,5,4,0,0,38,Basic,6,4,2,2,0.83,63.34,499,Organic
110903,36,Male,India,iOS,2,10,7.68,76.92,17,2,2,7,1,0,8,Premium,1,3,1,5,0.52,95.45,810,Google Ads
110904,33,Male,Singapore,Android,1,6,12.68,50.74,11,8,2,18,1,1,14,Premium,11,1,3,4,1,48.71,1018,Organic
110905,41,Female,India,Android,1,9,4.07,40.03,15,7,10,5,0,0,4,Free,3,1,3,5,0.37,71.89,838,Organic
110906,38,Male,UK,iOS,1.2,12,3.47,38.5,14,3,2,14,0,1,26,Free,8,6,7,4,0.09,72.29,7,Organic
110907,53,Female,USA,iOS,2.1,8,16.89,66.98,9,2,8,14,0,0,37,Premium,5,3,2,,0.72,68.1,648,Referral
110908,57,Female,India,iOS,1.2,12,48.02,26.07,13,4,4,9,0,0,44,Free,6,1,3,4,0.51,55.46,897,Organic
110909,56,Female,USA,Android,1,6,10.13,55.76,12,7,7,9,0,1,43,Free,7,4,3,1,0.34,77.78,793,Referral
110910,23,Other,India,iOS,1,9,21.35,47.58,15,4,7,15,0,0,29,Free,5,3,1,4,0.73,76.04,261,Organic
110911,22,Male,USA,Web,2.1,11,9.18,5,12,4,4,24,1,0,43,Basic,5,2,0,,0.3,73.23,797,Organic
110912,31,Female,India,Android,1.2,10,26.46,53.31,8,2,3,7,0,0,4,Basic,3,1,2,3,0.24,63.68,623,Organic
110913,59,Male,UK,Android,1.2,7,3.56,56.37,10,4,4,11,0,1,2,Basic,5,3,2,5,0.35,68.48,302,Google Ads
110914,21,Female,UK,Android,1.2,4,17.47,41.68,18,10,4,22,1,0,27,Free,4,5,3,5,0.69,79.08,464,Organic
110915,25,Male,Canada,iOS,1.2,9,10.69,19.52,11,6,16,20,1,0,31,Free,14,2,4,5,0.94,76.54,225,Facebook Ads
110916,41,Male,Canada,Android,1,5,2.62,22.07,14,3,5,15,1,1,30,Free,4,7,2,4,0.85,97.17,785,Organic
110917,28,Female,India,Android,1.1,13,4.29,103.2,11,2,2,14,0,0,28,Free,5,3,1,2,0.25,54.66,1143,Google Ads
110918,34,Male,USA,Web,2,7,8.29,73.62,6,2,5,12,0,0,29,Free,5,3,1,5,0.31,60.67,518,Organic
110919,38,Female,USA,Android,1.1,8,1.47,35.41,17,5,5,4,0,0,13,Free,5,1,1,4,0.79,56.18,493,Organic
110920,43,Male,UK,iOS,1.1,9,11.12,26.84,12,6,6,11,1,0,21,Basic,4,4,2,4,0.58,57.84,1089,Referral
110921,44,Female,India,iOS,2.1,7,15.78,23.97,17,8,6,15,0,0,12,Free,4,0,1,4,0.85,61.47,296,Organic
110922,33,Female,India,Android,1.2,12,8.95,48.34,15,9,3,24,0,0,22,Free,4,3,2,4,0.88,56.71,1124,Organic
110923,43,Male,UK,Web,1.2,7,5.99,50.53,12,1,13,19,0,0,30,Premium,7,4,3,3,0.25,33.75,977,Google Ads
110924,50,Male,India,Android,1.1,6,5.03,57.32,16,5,5,5,0,0,2,Premium,6,5,2,4,0.46,55.3,361,Organic
110925,48,Male,Canada,Android,1.1,8,4.99,59.88,16,5,0,22,0,0,2,Free,3,4,1,2,0.94,69.26,692,Google Ads
110926,23,Female,UK,iOS,1,10,15.34,54,10,2,4,14,0,0,26,Basic,2,2,0,4,0.55,54.13,602,Organic
110927,25,Female,Singapore,iOS,1,8,4.09,50.21,3,5,2,15,0,1,22,Premium,12,4,6,3,0.11,59.62,932,Organic
110928,24,Female,India,Android,2,7,17.1,80.43,16,3,4,24,0,0,25,Free,6,4,2,4,0.31,94.19,380,Email Campaign
110929,51,Female,UK,Android,1.2,11,11.19,57.1,18,8,3,17,1,0,26,Premium,5,2,2,1,0.56,82.57,1043,Referral
110930,31,Male,UK,Android,1.1,6,3.02,14.14,12,5,8,6,2,0,20,Premium,5,4,1,5,0.73,100,270,Google Ads
110931,33,Other,Germany,iOS,2,11,9.11,50.26,11,3,7,13,0,0,11,Free,8,5,4,3,0.56,48.09,800,Referral
110932,26,Female,USA,Android,2,5,8.17,64.98,13,7,3,8,0,0,39,Free,3,4,0,2,0.25,82.13,223,Organic
110933,27,Male,UK,iOS,2.1,7,10.64,49.66,8,7,4,19,1,1,14,Free,5,3,1,3,0.04,62.13,867,Email Campaign
110934,34,Female,Canada,Android,1.2,7,3.78,58.35,16,7,5,15,0,0,37,Premium,3,3,2,4,0.63,57.71,608,Facebook Ads
110935,29,Female,Singapore,Android,1.2,9,17.09,57.78,15,6,3,5,0,1,44,Basic,6,2,0,3,0.14,67.8,820,Email Campaign
110936,23,Male,USA,Android,2.1,10,7.17,63.16,11,2,1,6,0,0,18,Free,7,1,2,4,0.32,87.6,532,Facebook Ads
110937,36,Male,India,Android,1,6,3.54,50.78,11,2,2,24,0,0,23,Premium,5,3,3,3,0.17,73.22,354,Organic
110938,58,Male,USA,Android,1.2,9,4.06,62.51,13,7,3,13,0,0,19,Free,2,3,1,,0.08,89.35,470,Email Campaign
110939,46,Female,India,iOS,1.1,4,11.85,37.2,11,8,4,10,0,1,23,Basic,7,5,5,,0.33,51.55,402,Facebook Ads
110940,23,Male,India,Android,2.1,9,13.48,34.51,11,8,0,10,0,0,13,Free,2,6,4,5,0.41,58.89,521,Organic
110941,42,Male,India,Android,2.1,5,14.86,25.27,15,1,3,14,0,0,18,Basic,3,3,3,4,0.36,44.55,666,Organic
110942,41,Female,UK,Web,2,5,25.86,38.86,14,2,5,8,0,0,38,Free,3,2,1,4,0.48,50.91,531,Referral
110943,42,Male,USA,Android,2,7,22.16,32.44,9,4,5,21,1,0,30,Basic,4,3,3,5,0.33,50.8,1035,Facebook Ads
110944,33,Female,USA,Android,2.1,16,9.12,18.89,17,4,7,14,1,0,8,Free,8,4,1,5,0.95,84.69,369,Referral
110945,33,Other,UK,Web,2,8,9.23,27.68,14,5,7,12,0,0,19,Free,5,4,0,3,0.08,91.58,936,Organic
110946,23,Female,USA,iOS,1.2,11,16.64,44.91,9,3,5,6,1,0,23,Free,10,5,3,2,0.91,53.21,304,Organic
110947,54,Female,India,Android,2.1,12,12.65,79.93,12,6,7,17,0,1,23,Free,5,7,2,2,0.98,74,905,Google Ads
110948,38,Female,UK,iOS,2,5,4.14,32.05,12,2,4,6,0,0,4,Free,8,4,2,4,0.99,69.69,1143,Facebook Ads
110949,21,Male,India,Android,1.1,6,7.39,66.39,15,3,5,5,0,0,35,Free,7,5,2,2,0.27,36.31,22,Referral
110950,51,Female,UK,Android,1,9,16.7,58.61,13,5,4,15,0,0,44,Basic,7,5,0,1,0.56,49.78,658,Facebook Ads
110951,45,Male,India,Web,1.2,8,8.53,35.05,15,1,1,13,2,0,17,Basic,7,5,1,4,0.64,49.48,663,Facebook Ads
110952,55,Female,USA,iOS,2,9,13.02,49.33,11,3,11,20,0,0,21,Free,2,2,3,5,0.02,87.3,583,Google Ads
110953,58,Female,India,iOS,1,7,7.48,53.97,8,10,3,18,0,0,32,Free,7,5,3,3,0.98,85.72,855,Organic
110954,45,Female,India,Web,1,8,17.36,60.99,18,5,3,4,0,0,39,Basic,3,5,1,,0.01,54.48,1101,Email Campaign
110955,34,Male,Germany,iOS,1,8,5.18,22.69,15,4,9,4,0,0,17,Free,6,5,2,5,0.14,45.54,1062,Google Ads
110956,31,Female,USA,Android,2,6,19.93,38.04,15,2,5,22,0,0,5,Basic,7,5,1,,0.99,76.35,97,Organic
110957,24,Female,Germany,Android,1,7,19.97,29.37,11,4,7,11,0,0,42,Basic,5,4,2,4,0.51,61.71,154,Organic
110958,39,Male,Germany,Android,1.1,12,7.41,31.49,13,5,4,8,1,1,9,Free,7,5,1,5,0.75,79.99,92,Google Ads
110959,18,Female,India,Web,2,6,18.59,6.85,8,9,3,22,0,0,6,Free,6,4,6,5,0.52,32.29,830,Organic
110960,46,Female,Germany,Web,1.2,5,3.5,18.08,9,5,4,19,0,0,25,Premium,5,3,6,5,0.97,68.33,498,Organic
110961,48,Female,UK,iOS,2,3,32.29,40.39,12,6,5,12,0,0,42,Free,6,3,2,4,0.88,63.14,1149,Referral
110962,47,Male,USA,Android,1,9,9.35,48.2,16,2,3,11,0,0,22,Free,7,4,2,4,0.69,57.09,352,Email Campaign
110963,32,Male,India,Web,1,11,7.54,74.11,16,3,2,16,0,0,12,Free,6,2,4,5,0.55,71.17,894,Organic
110964,35,Female,India,Android,1,5,8.46,8.16,18,4,7,9,0,0,31,Premium,5,1,2,3,0.81,51.18,244,Google Ads
110965,52,Female,India,Android,2.1,8,15.26,60.69,13,5,7,8,0,0,14,Premium,10,3,2,4,0.07,71.58,271,Organic
110966,47,Female,UK,Android,2.1,8,16.67,69.78,12,10,4,4,1,1,15,Free,7,1,0,1,0.92,79.18,804,Organic
110967,51,Male,India,Android,1,7,6.05,42.67,13,6,0,21,0,0,42,Basic,6,1,0,5,0.8,76.51,628,Referral
110968,59,Male,India,Android,2.1,3,3.43,73.76,16,4,5,8,1,0,27,Free,3,3,0,5,0.17,53.24,508,Organic
110969,28,Female,USA,iOS,2,9,12.68,60.46,16,4,5,20,0,0,32,Basic,1,2,3,4,0.42,88.36,882,Google Ads
110970,44,Female,India,iOS,2.1,10,6.61,49.35,13,4,7,3,1,0,12,Free,6,1,2,5,0.52,61.15,630,Google Ads
110971,41,Female,USA,Android,2.1,8,6.52,51.82,10,7,5,16,0,0,29,Basic,7,1,2,2,0.9,66.44,192,Email Campaign
110972,52,Male,India,Android,2,3,12.21,31.2,7,2,5,18,0,0,18,Free,7,4,4,4,0.35,75.43,1143,Google Ads
110973,56,Male,USA,iOS,2.1,9,37.91,33.54,3,6,7,16,0,0,35,Premium,6,1,1,4,0.05,77.51,330,Referral
110974,25,Female,Australia,iOS,1,3,7.83,62.39,11,7,1,7,1,0,12,Basic,8,1,1,5,0.32,74.72,1127,Email Campaign
110975,35,Male,Canada,iOS,2,8,30.77,32.42,11,8,8,7,0,2,14,Premium,6,3,2,3,0.38,61.62,39,Google Ads
110976,30,Male,India,Android,1.1,9,2.72,44.94,11,5,1,9,0,0,23,Premium,4,4,2,4,0.89,39.16,905,Email Campaign
110977,41,Female,India,Android,1.2,15,5.56,55.99,12,3,2,14,0,0,11,Free,5,1,0,3,0.31,73.38,110,Organic
110978,40,Female,India,iOS,1.2,8,16.8,15.12,18,2,5,7,1,0,32,Free,3,1,3,,0.64,71.89,905,Facebook Ads
110979,29,Female,India,iOS,1.1,6,4.81,14.69,12,2,3,18,0,0,39,Free,8,6,0,4,0.11,95.38,991,Google Ads
110980,47,Male,India,Web,1.1,6,6.42,41.17,14,9,5,16,0,0,37,Basic,4,5,1,3,0.11,61.32,277,Email Campaign
110981,48,Female,Australia,iOS,2,10,23.64,36.2,4,2,3,17,0,0,21,Basic,3,2,2,3,0.2,77.23,1058,Google Ads
110982,45,Male,India,iOS,1,5,13.51,55.75,12,3,10,20,1,2,19,Premium,8,3,2,3,0.77,52.06,278,Organic
110983,39,Female,Australia,iOS,2,10,4.62,53.48,7,4,4,10,1,0,16,Free,4,3,3,4,0.81,67.69,478,Referral
110984,45,Male,Singapore,iOS,2.1,9,10.38,35.35,11,3,2,18,2,0,44,Premium,10,3,0,,0.82,70.92,99,Organic
110985,30,Female,UK,Android,2,7,12.51,29.76,16,5,5,6,0,0,21,Free,14,5,2,5,0.45,77.53,924,Email Campaign
110986,42,Female,Australia,Android,1.2,6,7.66,32.13,16,7,4,4,0,0,37,Free,14,1,4,3,0.48,76.01,805,Facebook Ads
110987,24,Male,Australia,Android,2.1,7,4.84,50.87,13,5,4,6,0,1,31,Basic,5,3,1,2,0.75,54.48,777,Facebook Ads
110988,23,Other,India,Android,1.1,5,19.39,28.1,14,6,8,12,0,0,26,Basic,3,3,1,3,0.51,51,1158,Facebook Ads
110989,41,Male,UK,Android,2.1,8,19.21,42.52,11,6,2,18,2,2,14,Basic,8,5,1,,0.16,43.69,137,Organic
110990,36,Male,Canada,Android,2,8,3.05,44.55,15,4,3,13,0,0,35,Free,5,2,1,2,0.99,67.52,953,Organic
110991,36,Male,India,Android,2,5,4.59,47.41,14,5,3,24,1,0,10,Basic,5,4,2,4,0.01,83.2,814,Referral
110992,53,Female,Australia,iOS,1.1,9,15.62,52.38,22,5,5,11,0,0,22,Free,6,2,2,4,0.57,76.17,340,Referral
110993,26,Male,UK,Android,1,5,8.29,47.53,9,4,7,21,0,0,37,Free,8,2,1,3,0.23,60.7,766,Email Campaign
110994,53,Female,UK,iOS,1.1,9,15.97,10.79,9,8,6,7,1,0,30,Free,10,5,3,3,0.29,54.82,122,Google Ads
110995,55,Male,India,iOS,1.1,5,10.97,21.77,12,1,5,10,0,1,11,Free,5,3,0,,0.56,65.41,842,Organic
110996,57,Female,Germany,Android,1.1,12,4.5,37.86,11,4,3,11,0,0,13,Basic,3,2,1,4,0.14,76.96,418,Organic
110997,46,Female,India,Android,1.2,9,19.16,76.33,12,6,5,11,0,0,37,Free,6,2,0,4,0.22,73.48,746,Organic
110998,41,Male,India,iOS,1,11,19.36,38.06,18,3,3,8,0,0,7,Free,5,3,3,3,0.51,95.79,631,Email Campaign
110999,22,Male,India,iOS,2.1,6,10.48,21.72,11,4,4,13,1,0,33,Basic,7,2,4,,0.86,70.57,87,Referral
111000,59,Male,India,Android,1.1,5,13.93,34.38,16,5,2,19,0,0,18,Free,9,3,1,2,0.46,67.17,254,Google Ads
111001,43,Female,Canada,Android,1.1,9,35.14,32.41,12,3,3,5,0,0,34,Free,4,0,3,2,0.23,71.24,38,Email Campaign
111002,31,Female,India,Android,1,10,25.72,44.52,11,4,4,12,1,0,36,Premium,9,3,0,3,0.96,74.75,673,Organic
111003,56,Male,UK,iOS,2,16,14.06,44.79,15,2,4,13,1,1,8,Premium,11,1,1,3,0.45,38.12,815,Referral
111004,46,Female,USA,Android,1,6,12.32,24.13,9,5,7,6,1,1,16,Premium,8,5,3,,0.95,72.41,520,Email Campaign
111005,23,Male,India,Android,2,4,8.7,53.33,10,2,3,13,0,0,21,Premium,5,2,0,2,0.11,86.32,369,Organic
111006,24,Male,India,Web,1,8,9.11,86.33,9,4,4,12,0,0,27,Free,8,0,1,2,0.57,67.56,631,Email Campaign
111007,54,Female,UK,iOS,1,5,5.14,44.24,12,12,3,9,1,0,32,Free,6,2,3,,0.72,56.31,731,Organic
111008,35,Female,USA,Android,2,9,6.12,48.67,7,0,2,16,0,1,31,Premium,6,2,1,3,0.46,48.73,1075,Google Ads
111009,40,Male,India,Android,1.2,10,18.34,12.5,12,10,5,21,0,0,32,Free,7,4,1,3,0.85,47.51,739,Referral
111010,55,Male,India,iOS,2,11,3.84,66.5,11,3,1,17,0,1,22,Premium,4,5,1,3,0.89,89.69,304,Referral
111011,18,Female,UK,iOS,1.2,8,3.95,5,12,3,5,5,2,0,32,Basic,12,2,1,1,0.16,66.23,68,Organic
111012,21,Female,Australia,Android,1.2,12,11.78,30.12,12,4,3,17,0,0,37,Free,8,3,1,,0.65,74.22,333,Organic
111013,52,Male,India,Android,1.2,7,17.55,51.64,11,0,3,13,0,0,12,Free,7,4,2,5,0.78,73.44,713,Organic
111014,40,Female,USA,iOS,2,7,20.13,31.77,9,6,3,4,0,0,1,Basic,5,2,2,3,0.97,54.02,1044,Google Ads
111015,44,Male,India,Android,1.2,4,7.29,27.26,10,4,5,23,1,0,2,Premium,6,5,0,4,0.35,72.39,1079,Referral
111016,43,Male,Singapore,Android,1.2,6,3.54,75.43,14,4,3,19,0,0,1,Basic,12,3,3,4,0.48,66.58,860,Organic
111017,25,Male,USA,iOS,1.2,7,10.13,52.92,13,10,8,10,0,0,8,Free,8,2,1,2,0.52,54.84,61,Facebook Ads
111018,33,Female,Australia,Android,2.1,7,8.52,55.54,13,7,5,19,0,0,21,Basic,9,1,3,5,0.31,65.3,104,Referral
111019,58,Male,India,iOS,1,11,15.21,54.79,9,3,7,14,1,0,43,Premium,1,3,1,4,0.27,54.53,1185,Facebook Ads
111020,20,Male,India,Android,1.1,8,22.27,38.07,13,1,4,11,2,0,1,Free,2,3,0,,0.08,85.7,645,Google Ads
111021,49,Male,India,iOS,2.1,10,4.8,17.11,13,1,6,12,2,0,8,Free,3,3,1,4,0.33,68.92,327,Google Ads
111022,22,Male,UK,Android,2,13,16.7,28.06,12,6,3,10,0,0,23,Basic,5,2,1,3,0.5,60.7,617,Organic
111023,37,Male,Singapore,Android,1,13,6.01,5,7,5,4,13,1,0,3,Free,5,5,1,4,0.77,44.95,463,Referral
111024,31,Male,USA,Android,2.1,12,6.3,49.93,13,6,5,11,0,0,35,Basic,4,7,2,3,0.91,66.39,627,Google Ads
111025,49,Female,India,Android,2.1,8,8.38,42.8,11,7,6,11,0,0,42,Free,8,4,4,1,0.94,68.34,409,Organic
111026,43,Male,India,iOS,1.2,11,4.25,17.37,10,8,2,17,0,0,35,Free,4,3,0,4,0.59,48.21,887,Facebook Ads
